,date,platform,post_type,likes,shares,comments,views,engagment,quarter
1360,2023-05-12,Facebook,text,462.0,833.0,163.0,6118.0,1458.0,2
1361,2023-04-04,Twitter,image,583.0,218.0,127.0,4699.0,928.0,2
1362,2023-05-01,Facebook,text,1661.0,647.0,385.0,4177.0,2693.0,2
1363,2023-01-02,Facebook,text,1795.0,512.0,146.0,7880.0,2453.0,1
1364,2023-04-13,Instagram,image,1726.0,116.0,213.0,8265.0,2055.0,2
1365,2023-10-10,Twitter,video,738.0,324.0,150.0,4225.0,1212.0,4
1366,2023-08-31,Twitter,video,1975.0,385.0,290.0,4209.0,2650.0,3
1367,2023-01-04,Instagram,video,854.0,426.0,270.0,6019.0,1550.0,1
1368,2023-04-06,Instagram,video,1590.0,887.0,225.0,8061.0,2702.0,2
1369,2022-12-02,Twitter,video,867.0,343.0,331.0,5152.0,1541.0,4
1370,2023-06-05,Facebook,video,601.0,595.0,138.0,5447.0,1334.0,2
1371,2022-10-26,Facebook,video,1852.0,684.0,185.0,6223.0,2721.0,4
1372,2022-10-27,Instagram,video,881.0,350.0,217.0,8945.0,1448.0,4
1373,2022-10-30,Twitter,video,1640.0,651.0,304.0,8268.0,2595.0,4
1374,2022-10-18,Twitter,image,1184.0,348.0,500.0,4221.0,2032.0,4
1375,2023-03-02,Twitter,text,2118.0,334.0,418.0,7951.0,2870.0,1
1376,2023-09-02,Twitter,image,702.0,185.0,229.0,7824.0,1116.0,3
1377,2023-03-18,Instagram,image,1279.0,230.0,344.0,7855.0,1853.0,1
1378,2023-03-15,Twitter,text,996.0,612.0,365.0,4894.0,1973.0,1
1379,2023-01-18,Instagram,text,1862.0,803.0,224.0,8919.0,2889.0,1
1380,2022-12-21,Instagram,image,1323.0,509.0,208.0,7568.0,2040.0,4
1381,2023-05-04,Twitter,text,815.0,820.0,179.0,7674.0,1814.0,2
1382,2023-04-01,Twitter,video,1445.0,205.0,171.0,9511.0,1821.0,2
1383,2022-11-30,Twitter,image,1910.0,530.0,431.0,4818.0,2871.0,4
1384,2023-10-03,Twitter,video,1562.0,323.0,194.0,4291.0,2079.0,4
1385,2023-07-09,Twitter,video,808.0,440.0,248.0,8990.0,1496.0,3
1386,2023-06-22,Twitter,video,1456.0,437.0,224.0,9989.0,2117.0,2
1387,2022-11-25,Instagram,video,2045.0,482.0,109.0,8918.0,2636.0,4
1388,2023-01-22,Instagram,video,528.0,860.0,192.0,6298.0,1580.0,1
1389,2023-01-24,Instagram,image,416.0,331.0,156.0,6552.0,903.0,1
1390,2023-07-04,Instagram,text,985.0,275.0,266.0,8175.0,1526.0,3
1391,2023-10-13,Twitter,text,2016.0,505.0,268.0,4469.0,2789.0,4
1392,2023-06-26,Facebook,image,1154.0,171.0,108.0,9577.0,1433.0,2
1393,2023-05-25,Facebook,image,539.0,833.0,298.0,7247.0,1670.0,2
1394,2022-12-04,Twitter,text,1508.0,101.0,151.0,6543.0,1760.0,4
1395,2023-06-21,Instagram,text,1650.0,281.0,382.0,6975.0,2313.0,2
1396,2023-01-10,Twitter,video,528.0,625.0,266.0,8356.0,1419.0,1
1397,2023-03-03,Twitter,video,1466.0,337.0,309.0,6508.0,2112.0,1
1398,2023-10-03,Instagram,video,1609.0,318.0,310.0,4043.0,2237.0,4
1399,2022-11-04,Facebook,video,751.0,893.0,415.0,4968.0,2059.0,4
1400,2022-12-16,Twitter,video,738.0,382.0,207.0,6090.0,1327.0,4
1401,2023-08-14,Facebook,text,1838.0,677.0,490.0,9623.0,3005.0,3
1402,2023-08-11,Twitter,image,1516.0,809.0,377.0,5499.0,2702.0,3
1403,2023-05-21,Instagram,text,1396.0,570.0,118.0,4282.0,2084.0,2
1404,2023-05-18,Facebook,text,1561.0,378.0,263.0,7533.0,2202.0,2
1405,2023-09-25,Instagram,video,559.0,524.0,338.0,6201.0,1421.0,3
1406,2023-05-31,Facebook,text,2001.0,220.0,393.0,4003.0,2614.0,2
1407,2023-10-01,Facebook,video,1387.0,299.0,342.0,7145.0,2028.0,4
1408,2023-06-05,Facebook,image,1194.0,619.0,434.0,5784.0,2247.0,2
1409,2023-04-23,Facebook,text,1366.0,495.0,415.0,6657.0,2276.0,2
1410,2023-09-17,Twitter,video,1625.0,318.0,453.0,4198.0,2396.0,3
1411,2022-10-30,Instagram,image,1247.0,156.0,142.0,5743.0,1545.0,4
1412,2023-07-05,Twitter,video,1604.0,813.0,353.0,6526.0,2770.0,3
1413,2022-12-28,Facebook,video,697.0,187.0,154.0,4666.0,1038.0,4
1414,2023-05-25,Instagram,text,1849.0,313.0,176.0,8975.0,2338.0,2
1415,2023-02-21,Instagram,text,1066.0,481.0,157.0,4423.0,1704.0,1
1416,2022-11-11,Twitter,image,1845.0,192.0,382.0,4115.0,2419.0,4
1417,2023-07-20,Instagram,image,1406.0,833.0,391.0,5570.0,2630.0,3
1418,2023-02-21,Twitter,text,565.0,824.0,422.0,9195.0,1811.0,1
1419,2023-10-13,Facebook,image,2053.0,793.0,489.0,9140.0,3335.0,4
1420,2022-11-22,Facebook,image,1701.0,719.0,467.0,7982.0,2887.0,4
1421,2023-05-03,Facebook,text,1635.0,149.0,357.0,5346.0,2141.0,2
1422,2023-09-11,Twitter,image,2162.0,854.0,289.0,8143.0,3305.0,3
1423,2023-09-29,Instagram,video,1073.0,380.0,277.0,5219.0,1730.0,3
1424,2023-02-04,Facebook,video,1426.0,380.0,430.0,8287.0,2236.0,1
1425,2023-07-18,Twitter,video,1458.0,681.0,371.0,5432.0,2510.0,3
1426,2023-08-13,Twitter,text,1989.0,499.0,285.0,6428.0,2773.0,3
1427,2023-04-22,Instagram,text,995.0,246.0,366.0,4237.0,1607.0,2
1428,2023-08-06,Facebook,image,1547.0,818.0,370.0,8768.0,2735.0,3
1429,2023-09-07,Facebook,video,959.0,398.0,483.0,9915.0,1840.0,3
1430,2022-11-30,Facebook,image,1156.0,395.0,455.0,6757.0,2006.0,4
1431,2023-06-25,Instagram,text,1627.0,436.0,261.0,8491.0,2324.0,2
1432,2022-11-17,Instagram,video,1728.0,844.0,377.0,6945.0,2949.0,4
1433,2023-05-01,Twitter,image,2089.0,735.0,423.0,9541.0,3247.0,2
1434,2023-04-05,Facebook,image,673.0,812.0,111.0,5974.0,1596.0,2
1435,2023-10-11,Twitter,video,1022.0,697.0,181.0,8644.0,1900.0,4
1436,2023-09-26,Twitter,image,426.0,101.0,465.0,9380.0,992.0,3
1437,2023-01-07,Facebook,video,695.0,153.0,237.0,7240.0,1085.0,1
1438,2022-10-15,Twitter,image,1849.0,507.0,185.0,5816.0,2541.0,4
1439,2023-07-14,Twitter,text,737.0,335.0,385.0,6699.0,1457.0,3
1440,2023-06-24,Instagram,image,471.0,425.0,350.0,6945.0,1246.0,2
1441,2023-10-11,Twitter,image,775.0,373.0,353.0,9050.0,1501.0,4
1442,2023-07-04,Instagram,video,800.0,479.0,267.0,7213.0,1546.0,3
1443,2023-05-14,Twitter,video,1555.0,248.0,464.0,7302.0,2267.0,2
1444,2023-09-26,Facebook,video,1748.0,732.0,132.0,7555.0,2612.0,3
1445,2022-12-23,Twitter,video,1108.0,221.0,172.0,9336.0,1501.0,4
1446,2023-08-03,Instagram,text,2138.0,302.0,491.0,6764.0,2931.0,3
1447,2023-08-25,Facebook,image,944.0,217.0,484.0,7092.0,1645.0,3
1448,2023-08-04,Facebook,video,1549.0,666.0,284.0,4558.0,2499.0,3
1449,2023-04-04,Facebook,video,986.0,869.0,162.0,6127.0,2017.0,2
1450,2023-02-07,Instagram,image,1517.0,540.0,486.0,9797.0,2543.0,1
1451,2022-10-27,Twitter,video,752.0,293.0,235.0,6609.0,1280.0,4
1452,2023-07-07,Twitter,text,707.0,783.0,420.0,9287.0,1910.0,3
1453,2023-10-03,Facebook,image,871.0,562.0,243.0,4592.0,1676.0,4
1454,2023-07-28,Twitter,video,1231.0,130.0,155.0,5883.0,1516.0,3
1455,2023-08-08,Twitter,image,1338.0,372.0,232.0,4552.0,1942.0,3
1456,2023-01-14,Twitter,video,1400.0,456.0,320.0,7624.0,2176.0,1
1457,2023-06-28,Twitter,text,679.0,127.0,431.0,7238.0,1237.0,2
1458,2023-04-04,Twitter,image,793.0,762.0,460.0,9883.0,2015.0,2
1459,2023-06-07,Twitter,image,1928.0,826.0,142.0,5379.0,2896.0,2
1460,2023-01-03,Twitter,image,1376.0,540.0,482.0,9878.0,2398.0,1
1461,2023-08-14,Twitter,video,1099.0,151.0,330.0,5682.0,1580.0,3
1462,2023-01-07,Instagram,image,2112.0,259.0,362.0,6073.0,2733.0,1
1463,2023-06-11,Twitter,image,654.0,122.0,313.0,8736.0,1089.0,2
1464,2023-03-15,Twitter,image,556.0,856.0,433.0,8640.0,1845.0,1
1465,2022-11-09,Facebook,video,457.0,319.0,492.0,4349.0,1268.0,4
1466,2023-10-01,Instagram,text,698.0,893.0,280.0,5836.0,1871.0,4
1467,2022-12-13,Twitter,text,1158.0,779.0,260.0,7984.0,2197.0,4
1468,2023-09-14,Facebook,text,1014.0,898.0,425.0,8844.0,2337.0,3
1469,2023-06-03,Instagram,video,639.0,300.0,180.0,6966.834673366834,1119.0,2
1470,2023-02-09,Twitter,text,634.0,860.0,405.0,6299.0,1899.0,1
1471,2023-06-30,Facebook,video,1291.0,324.0,335.0,5435.0,1950.0,2
1472,2022-11-22,Twitter,image,1922.0,307.0,149.0,7533.0,2378.0,4
1473,2022-11-17,Facebook,text,832.0,213.0,482.0,9172.0,1527.0,4
1474,2022-12-26,Instagram,text,1209.0,129.0,341.0,4532.0,1679.0,4
1475,2023-06-05,Instagram,image,1289.0,688.0,223.0,7266.0,2200.0,2
1476,2023-02-07,Twitter,image,1436.0,441.0,477.0,4574.0,2354.0,1
1477,2023-07-11,Facebook,video,1459.0,270.0,229.0,5562.0,1958.0,3
1478,2023-06-26,Facebook,image,2172.0,640.0,402.0,5771.0,3214.0,2
1479,2023-08-26,Twitter,image,1691.0,220.0,145.0,7268.0,2056.0,3
1480,2023-07-30,Instagram,text,951.0,491.0,495.0,9977.0,1937.0,3
1481,2023-08-07,Twitter,text,1518.0,858.0,256.0,8541.0,2632.0,3
1482,2023-01-07,Twitter,video,1800.0,893.0,408.0,6408.0,3101.0,1
1483,2023-03-17,Instagram,image,1562.0,515.0,488.0,5537.0,2565.0,1
1484,2023-06-09,Instagram,image,634.0,357.0,164.0,9281.0,1155.0,2
1485,2023-10-06,Twitter,image,1438.0,425.0,421.0,4340.0,2284.0,4
1486,2023-07-01,Instagram,image,1340.0,789.0,321.0,9759.0,2450.0,3
1487,2022-11-15,Instagram,text,870.0,348.0,291.0,7667.0,1509.0,4
1488,2023-01-10,Twitter,image,809.0,645.0,491.0,5626.0,1945.0,1
1489,2023-06-17,Instagram,text,1274.0,641.0,163.0,7537.0,2078.0,2
1490,2023-08-29,Instagram,text,1220.0,645.0,420.0,9408.0,2285.0,3
1491,2023-04-04,Facebook,text,1090.0,835.0,323.0,7643.0,2248.0,2
1492,2023-09-28,Twitter,image,1403.0,725.0,215.0,9987.0,2343.0,3
1493,2023-03-16,NonExistingPlatform,video,1434.0,317.0,188.0,8643.0,1939.0,1
1494,2022-12-02,Facebook,video,2115.0,364.0,462.0,8084.0,2941.0,4
1495,2022-12-31,Twitter,video,459.0,627.0,295.0,7917.0,1381.0,4
1496,2023-02-28,Twitter,image,721.0,511.0,483.0,7982.0,1715.0,1
1497,2023-04-12,Twitter,text,1949.0,474.0,143.0,6995.0,2566.0,2
1498,2023-05-28,Facebook,text,2033.0,236.0,178.0,7315.0,2447.0,2
1499,2023-06-30,Facebook,video,2037.0,125.0,140.0,6852.0,2302.0,2
1500,2023-02-13,Facebook,text,852.0,771.0,114.0,8814.0,1737.0,1
1501,2023-08-09,Instagram,text,1112.0,591.0,460.0,8554.0,2163.0,3
1502,2023-04-04,Twitter,image,1369.0,167.0,399.0,6149.0,1935.0,2
1503,2023-03-15,Twitter,text,448.0,463.0,261.0,4699.0,1172.0,1
1504,2023-02-03,Twitter,video,658.0,477.0,259.0,5505.0,1394.0,1
1505,2023-04-20,Facebook,image,1445.0,525.0,419.0,5527.0,2389.0,2
1506,2023-02-11,Instagram,image,828.0,741.0,279.0,8134.0,1848.0,1
1507,2023-08-12,Facebook,image,997.0,591.0,492.0,7327.0,2080.0,3
1508,2023-07-03,Facebook,image,1467.0,837.0,375.0,8266.0,2679.0,3
1509,2023-07-28,Instagram,text,1749.0,894.0,175.0,8134.0,2818.0,3
1510,2022-11-12,Twitter,image,766.0,424.0,162.0,9857.0,1352.0,4
1511,2023-07-06,Facebook,video,1412.0,480.0,423.0,4495.0,2315.0,3
1512,2022-12-03,Facebook,text,583.0,842.0,280.0,7639.0,1705.0,4
1513,2023-02-20,Instagram,image,1150.0,508.0,365.0,7227.0,2023.0,1
1514,2022-10-22,Twitter,video,1328.0,805.0,410.0,6282.0,2543.0,4
1515,2023-07-18,Facebook,video,1345.0,308.0,327.0,9191.0,1980.0,3
1516,2022-11-18,Twitter,text,1802.0,704.0,262.0,4169.0,2768.0,4
1517,2022-11-16,Instagram,text,1328.0,726.0,470.0,6454.0,2524.0,4
1518,2023-03-28,Twitter,video,1105.0,413.0,256.0,6050.0,1774.0,1
1519,2023-04-22,Instagram,video,1787.0,821.0,205.0,9550.0,2813.0,2
1520,2022-12-15,Instagram,video,1784.0,792.0,256.0,4602.0,2832.0,4
1521,2022-11-19,Instagram,image,1716.0,549.0,122.0,8949.0,2387.0,4
1522,2023-04-28,Instagram,image,1668.0,337.0,417.0,6311.0,2422.0,2
1523,2022-11-04,Twitter,text,1224.0,351.0,432.0,9529.0,2007.0,4
1524,2022-12-03,Instagram,image,771.0,276.0,459.0,6118.0,1506.0,4
1525,2022-11-30,Facebook,text,1563.0,241.0,296.0,9807.0,2100.0,4
1526,2023-04-29,Twitter,text,1190.0,426.0,367.0,6160.0,1983.0,2
1527,2023-05-25,Instagram,text,1696.0,234.0,144.0,8205.0,2074.0,2
1528,2023-10-04,Facebook,video,882.0,704.0,495.0,6932.0,2081.0,4
1529,2023-03-05,Twitter,video,522.0,258.0,427.0,9435.0,1207.0,1
1530,2023-08-28,Instagram,text,2061.0,698.0,308.0,4871.0,3067.0,3
1531,2022-11-25,Instagram,text,1835.0,434.0,343.0,6008.0,2612.0,4
1532,2022-12-04,Twitter,video,981.0,318.0,438.0,6099.0,1737.0,4
1533,2023-01-23,Twitter,image,1387.0,746.0,160.0,7117.0,2293.0,1
1534,2023-07-06,Facebook,video,1339.0,608.0,318.0,6209.0,2265.0,3
1535,2023-10-10,Twitter,video,1598.0,121.0,347.0,6310.0,2066.0,4
1536,2023-04-11,Twitter,video,1554.0,443.0,440.0,6264.0,2437.0,2
1537,2022-10-14,Instagram,text,949.0,316.0,217.0,7760.0,1482.0,4
1538,2023-09-06,Twitter,image,470.0,399.0,286.0,9532.0,1155.0,3
1539,2022-10-23,Facebook,video,1501.0,320.0,331.0,6778.0,2152.0,4
1540,2023-10-12,Instagram,video,1238.0,899.0,425.0,5855.0,2562.0,4
1541,2023-01-30,Instagram,image,1233.0,372.0,116.0,8283.0,1721.0,1
1542,2023-09-29,Twitter,video,1014.0,762.0,140.0,6763.0,1916.0,3
1543,2023-03-27,Facebook,video,1375.0,125.0,152.0,7333.0,1652.0,1
1544,2023-05-03,Instagram,image,2006.0,223.0,459.0,6930.0,2688.0,2
1545,2023-02-14,Twitter,text,643.0,190.0,391.0,4446.0,1224.0,1
1546,2023-07-16,Facebook,video,2123.0,196.0,490.0,5694.0,2809.0,3
1547,2023-08-17,Facebook,video,1959.0,270.0,374.0,9223.0,2603.0,3
1548,2023-05-30,Instagram,text,781.0,510.0,230.0,7305.0,1521.0,2
1549,2023-06-15,Instagram,video,1978.0,867.0,377.0,8922.0,3222.0,2
1550,2022-11-24,Twitter,video,2188.0,402.0,266.0,7059.0,2856.0,4
1551,2023-01-02,Facebook,image,548.0,437.0,379.0,8831.0,1364.0,1
1552,2023-06-05,Facebook,video,1875.0,479.0,158.0,6053.0,2512.0,2
1553,2022-10-15,Twitter,text,2126.0,580.0,106.0,6650.0,2812.0,4
1554,2023-09-03,Instagram,video,1353.0,497.2866465863454,487.0,7936.0,2337.2866465863453,3
1555,2023-08-25,Instagram,text,2147.0,293.0,463.0,4234.0,2903.0,3
1556,2022-11-19,Twitter,image,1580.0,270.0,382.0,9539.0,2232.0,4
1557,2023-05-22,Facebook,image,1767.0,207.0,223.0,7684.0,2197.0,2
1558,2022-10-20,Twitter,video,2146.0,255.0,444.0,9596.0,2845.0,4
1559,2023-03-16,Twitter,video,820.0,797.0,228.0,5961.0,1845.0,1
1560,2023-08-26,Twitter,text,1870.0,760.0,168.0,6891.0,2798.0,3
1561,2023-07-06,Instagram,image,2188.0,203.0,314.0,6051.0,2705.0,3
1562,2023-01-05,Facebook,video,1308.0,403.0,499.0,7651.0,2210.0,1
1563,2023-07-15,Facebook,video,1325.0,727.0,473.0,6011.0,2525.0,3
1564,2023-08-03,Twitter,image,2091.0,754.0,366.0,9838.0,3211.0,3
1565,2022-11-15,Facebook,text,817.0,575.0,171.0,5881.0,1563.0,4
1566,2022-11-18,Facebook,image,1665.0,894.0,135.0,6442.0,2694.0,4
1567,2023-07-08,Twitter,text,469.0,476.0,123.0,8136.0,1068.0,3
1568,2023-06-06,Instagram,text,553.0,603.0,271.0,4905.0,1427.0,2
1569,2022-10-30,Twitter,video,1191.0,740.0,166.0,9044.0,2097.0,4
1570,2023-09-21,Facebook,video,1741.0,722.0,273.0,5333.0,2736.0,3
1571,2023-05-27,Instagram,text,1523.0,255.0,289.0,4888.0,2067.0,2
1572,2022-12-23,Instagram,image,2058.0,659.0,438.0,6003.0,3155.0,4
1573,2023-04-25,Twitter,image,1247.0,265.0,108.0,5087.0,1620.0,2
1574,2023-09-14,Facebook,video,1400.0,273.0,445.0,6966.834673366834,2118.0,3
1575,2023-05-26,Instagram,text,639.0,248.0,125.0,4972.0,1012.0,2
1576,2022-12-27,Instagram,video,1343.0,718.0,409.0,8055.0,2470.0,4
1577,2022-10-28,Instagram,image,1212.0,664.0,220.0,6445.0,2096.0,4
1578,2023-09-21,Instagram,video,804.0,639.0,289.0,8483.0,1732.0,3
1579,2023-04-30,Instagram,image,1461.0,701.0,228.0,9742.0,2390.0,2
1580,2023-01-07,Instagram,image,689.0,123.0,191.0,5503.0,1003.0,1
1581,2022-11-16,Facebook,text,1906.0,852.0,343.0,5595.0,3101.0,4
1582,2023-05-20,Instagram,video,543.0,497.0,292.0,8667.0,1332.0,2
1583,2022-12-23,Instagram,image,572.0,522.0,458.0,6665.0,1552.0,4
1584,2023-08-22,Instagram,image,1620.0,836.0,279.0,5653.0,2735.0,3
1585,2023-04-27,Twitter,video,776.0,333.0,328.0,5414.0,1437.0,2
1586,2023-04-16,Twitter,video,2124.0,840.0,457.0,8901.0,3421.0,2
1587,2023-06-22,Twitter,text,1715.0,482.0,146.0,7545.0,2343.0,2
1588,2023-09-20,Facebook,video,2125.0,172.0,292.0,6547.0,2589.0,3
1589,2023-03-07,Twitter,text,954.0,316.0,127.0,4305.0,1397.0,1
1590,2022-11-11,Facebook,text,1807.0,767.0,497.0,5650.0,3071.0,4
1591,2023-08-23,Instagram,image,2078.0,236.0,402.0,4822.0,2716.0,3
1592,2022-12-11,Twitter,video,1241.0,261.0,343.0,4485.0,1845.0,4
1593,2023-06-16,Twitter,text,679.0,754.0,329.0,8253.0,1762.0,2
1594,2023-02-16,Facebook,text,909.0,900.0,364.0,4319.0,2173.0,1
1595,2023-08-27,Instagram,video,1921.0,450.0,370.0,8957.0,2741.0,3
1596,2022-12-26,Twitter,text,873.0,758.0,328.0,4757.0,1959.0,4
1597,2023-07-05,Facebook,text,929.0,610.0,394.0,6636.0,1933.0,3
1598,2023-03-02,Facebook,image,739.0,594.0,209.0,5022.0,1542.0,1
1599,2023-08-07,Facebook,image,612.0,690.0,258.0,5908.0,1560.0,3
1600,2023-05-05,Twitter,text,1135.0,266.0,131.0,7334.0,1532.0,2
1601,2023-03-01,Instagram,image,2035.0,436.0,211.0,8546.0,2682.0,1
1602,2022-10-31,Facebook,video,1947.0,813.0,310.0,5268.0,3070.0,4
1603,2023-02-18,Facebook,text,2053.0,873.0,352.0,4961.0,3278.0,1
1604,2022-12-29,Twitter,text,461.0,232.0,211.0,4413.0,904.0,4
1605,2023-04-02,Twitter,text,1892.0,160.0,232.0,5363.0,2284.0,2
1606,2023-06-22,Instagram,video,841.0,764.0,365.0,5772.0,1970.0,2
1607,2023-05-26,Twitter,text,881.0,596.0,209.0,8212.0,1686.0,2
1608,2023-01-08,Facebook,image,441.0,198.0,152.0,9682.0,791.0,1
1609,2023-06-30,Instagram,video,964.0,864.0,252.0,4885.0,2080.0,2
1610,2023-04-29,Instagram,video,1142.0,856.0,497.0,9735.0,2495.0,2
1611,2023-07-11,Twitter,text,537.0,826.0,443.0,6382.0,1806.0,3
1612,2022-11-01,Instagram,text,1471.0,255.0,364.0,5177.0,2090.0,4
1613,2023-06-16,Twitter,video,1901.0,270.0,313.0,7879.0,2484.0,2
1614,2023-02-25,Twitter,video,1906.0,500.0,322.0,9758.0,2728.0,1
1615,2023-04-02,Facebook,video,491.0,779.0,344.0,6413.0,1614.0,2
1616,2023-02-18,Instagram,text,2090.0,279.0,172.0,8290.0,2541.0,1
1617,2023-08-14,Instagram,image,803.0,874.0,224.0,7414.0,1901.0,3
1618,2023-06-24,Facebook,image,856.0,156.0,401.0,9651.0,1413.0,2
1619,2023-01-15,Twitter,image,1614.0,607.0,125.0,7262.0,2346.0,1
1620,2022-11-16,Instagram,video,448.0,640.0,185.0,9981.0,1273.0,4
1621,2022-12-25,Facebook,image,2015.0,288.0,149.0,7264.0,2452.0,4
1622,2023-01-03,Facebook,text,493.0,664.0,256.0,4446.0,1413.0,1
1623,2022-12-22,Facebook,image,1389.0,417.0,241.0,5477.0,2047.0,4
1624,2023-03-05,Instagram,video,695.0,600.0,426.0,5704.0,1721.0,1
1625,2023-10-07,Instagram,image,1872.0,243.0,257.0,9742.0,2372.0,4
1626,2023-02-07,Twitter,image,713.0,433.0,491.0,4144.0,1637.0,1
1627,2023-01-18,Instagram,text,1270.0,119.0,281.0,4046.0,1670.0,1
1628,2022-12-18,Twitter,text,1028.0,511.0,230.0,4993.0,1769.0,4
1629,2023-01-12,Twitter,text,1006.0,471.0,153.0,5020.0,1630.0,1
1630,2022-10-15,Facebook,image,2104.0,640.0,263.0,4077.0,3007.0,4
1631,2023-05-18,Twitter,image,680.0,793.0,275.0,9406.0,1748.0,2
1632,2023-04-27,Instagram,video,1693.0,131.0,426.0,7912.0,2250.0,2
1633,2023-03-13,Twitter,image,2010.0,210.0,316.0,9257.0,2536.0,1
1634,2022-11-13,Facebook,video,1813.0,584.0,497.0,6216.0,2894.0,4
1635,2023-06-01,Twitter,text,2004.0,277.0,140.0,4937.0,2421.0,2
1636,2023-10-07,Instagram,text,1791.0,232.0,278.0,6632.0,2301.0,4
1637,2023-08-26,Instagram,text,1898.0,375.0,276.0,9633.0,2549.0,3
1638,2023-08-26,Facebook,text,859.0,377.0,268.0,6210.0,1504.0,3
1639,2023-03-24,Twitter,image,1451.0,482.0,460.0,5459.0,2393.0,1
1640,2023-01-27,Facebook,image,1264.0,350.0,377.0,5420.0,1991.0,1
1641,2023-05-31,Twitter,text,677.0,442.0,468.0,9630.0,1587.0,2
1642,2022-12-12,Instagram,video,786.0,353.0,358.0,6863.0,1497.0,4
1643,2023-08-21,Facebook,text,963.0,851.0,163.0,6966.834673366834,1977.0,3
1644,2023-04-30,Instagram,text,1852.0,309.0,292.0,6033.0,2453.0,2
1645,2023-04-07,Twitter,video,1093.0,287.0,439.0,9508.0,1819.0,2
1646,2023-05-06,Twitter,image,1099.0,699.0,402.0,4673.0,2200.0,2
1647,2023-06-08,Facebook,text,1527.0,304.0,263.0,9426.0,2094.0,2
1648,2023-07-05,Facebook,image,1257.0,785.0,374.0,7472.0,2416.0,3
1649,2023-05-16,Twitter,video,919.0,700.0,315.0,4533.0,1934.0,2
1650,2023-01-03,Instagram,image,1873.0,143.0,140.0,5396.0,2156.0,1
1651,2023-05-20,Instagram,image,745.0,579.0,482.0,7885.0,1806.0,2
1652,2023-02-18,Twitter,image,661.0,487.0,224.0,7764.0,1372.0,1
1653,2023-01-22,Twitter,image,1444.0,674.0,397.0,8964.0,2515.0,1
1654,2023-08-15,Facebook,video,766.0,620.0,320.0,7599.0,1706.0,3
1655,2023-06-06,Twitter,video,617.0,459.0,377.0,4457.0,1453.0,2
1656,2023-06-09,Instagram,image,1849.0,845.0,299.0,5381.0,2993.0,2
1657,2022-11-02,Facebook,text,1155.0,417.0,327.0,7616.0,1899.0,4
1658,2023-07-11,Twitter,image,2131.0,126.0,164.0,6900.0,2421.0,3
1659,2023-08-11,Instagram,image,597.0,437.0,198.0,4401.0,1232.0,3
1660,2023-01-01,Instagram,image,445.0,360.0,189.0,4728.0,994.0,1
1661,2023-09-06,Twitter,text,1661.0,893.0,103.0,9686.0,2657.0,3
1662,2023-07-24,Twitter,image,1418.0,699.0,490.0,8021.0,2607.0,3
1663,2023-03-01,Twitter,video,1705.0,706.0,334.0,6055.0,2745.0,1
1664,2022-12-16,Facebook,image,1957.0,136.0,119.0,5049.0,2212.0,4
1665,2023-02-02,Twitter,image,1216.0,159.0,264.0,7518.0,1639.0,1
1666,2023-10-01,Instagram,image,505.0,565.0,441.0,5595.0,1511.0,4
1667,2023-06-11,Facebook,text,1632.0,814.0,200.0,5603.0,2646.0,2
1668,2023-03-22,Instagram,image,689.0,206.0,103.0,7587.0,998.0,1
1669,2023-01-15,Instagram,image,1969.0,184.0,260.0,8248.0,2413.0,1
1670,2023-09-19,Instagram,video,1504.0,888.0,391.0,5782.0,2783.0,3
1671,2023-05-13,Instagram,video,1788.0,728.0,359.0,4646.0,2875.0,2
1672,2023-02-16,Instagram,image,1644.0,100.0,289.0,8326.0,2033.0,1
1673,2023-01-19,Facebook,image,1783.0,673.0,343.0,9623.0,2799.0,1
1674,2023-07-04,Twitter,video,818.0,236.0,272.0,6186.0,1326.0,3
1675,2023-07-31,Instagram,video,2159.0,127.0,268.0,8632.0,2554.0,3
1676,2022-11-20,Twitter,text,867.0,628.0,337.0,7523.0,1832.0,4
1677,2023-08-10,Twitter,image,1108.0,364.0,413.0,7293.0,1885.0,3
1678,2023-06-02,Facebook,text,1008.0,616.0,367.0,9745.0,1991.0,2
1679,2023-08-04,Facebook,text,1594.0,869.0,302.0,4408.0,2765.0,3
1680,2022-12-01,Instagram,text,1242.0,683.0,125.0,4886.0,2050.0,4
1681,2023-10-13,Instagram,text,2063.0,123.0,319.0,8101.0,2505.0,4
1682,2023-07-21,Instagram,video,851.0,464.0,113.0,6949.0,1428.0,3
1683,2023-03-07,Instagram,video,742.0,896.0,153.0,7160.0,1791.0,1
1684,2023-07-19,Facebook,text,1382.0,568.0,159.0,4805.0,2109.0,3
1685,2023-03-05,Instagram,video,2199.0,759.0,286.0,8065.0,3244.0,1
1686,2023-08-22,Instagram,image,796.0,539.0,337.0,5083.0,1672.0,3
1687,2023-09-29,Instagram,text,833.0,730.0,203.0,9008.0,1766.0,3
1688,2023-05-12,Twitter,image,1660.0,530.0,291.0,9762.0,2481.0,2
1689,2023-02-01,Twitter,image,625.0,490.0,390.0,7689.0,1505.0,1
1690,2022-12-25,Facebook,image,1541.0,491.0,388.0,7509.0,2420.0,4
1691,2023-08-08,Instagram,video,1971.0,634.0,174.0,4807.0,2779.0,3
1692,2023-03-18,Instagram,video,1184.0,494.0,266.0,4328.0,1944.0,1
1693,2022-12-13,Twitter,video,2021.0,107.0,490.0,8040.0,2618.0,4
1694,2022-11-13,Instagram,image,2166.0,254.0,342.0,4229.0,2762.0,4
